ISO3,Year,Total_Displacement,Total_Disaster_Displacements,Num_Disaster_Events,Max_Event_Displacement,Drought,Earthquake,Erosion,Extreme Temperature,Flood,Mass Movement,Mixed disasters,Sea level Rise,Storm,Volcanic activity,Wave action,Wildfire,tas_mean,tasmin_mean,tasmax_mean,pr_sum,pr_mean,tas_std,pr_std,tas_anomaly,pr_anomaly,Climate_PC1,Climate_PC2,Climate_PC3,Climate_PC4,Climate_PC5,Population,log_target
SSD,2015,2054274,15000.0,0.0,15000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.87169,21.191013,34.60339,49988.426,81.680435,1.4433314,23.54083,-0.08925629,-1047.1602,1.6762373,-0.6328667,0.14966609,-0.2702384,-0.665464,11107561.0,14.53543354561107
SSD,2016,2118272,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,27.957886,21.3067,34.658783,49953.95,81.6241,1.4898472,23.811768,-0.0030612946,-1081.6367,1.6953325,-0.62426084,0.302082,-0.11667366,-0.6136028,10830102.0,14.566111692021355
SSD,2017,2199253,74980.0,3.0,72000.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.647795,20.970179,34.375614,50769.0,82.95588,1.3614088,24.17044,-0.3131523,-266.58594,1.6382104,-0.6015109,-0.28380448,-0.6296485,-0.8129522,10259154.0,14.603628769915131
SSD,2018,2182527,6602.0,6.0,2200.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.485662,20.877695,34.143055,51224.074,83.69947,1.357601,24.84153,-0.47528458,188.48828,1.6055176,-0.56346744,-0.58275765,-0.89924467,-0.92781955,10122977.0,14.595994395937769
SSD,2019,1977801,294990.0,8.0,246000.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.619528,21.009886,34.279247,53017.777,86.63035,1.2627764,24.832216,-0.34141922,1982.1914,1.6646696,-0.5587752,-0.48369226,-0.5385911,-0.85016114,10423384.0,14.497496685042108
SUR,2016,43,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,26.410715,21.989435,30.8814,30542.877,181.80284,0.58791775,32.161182,0.26983643,-1307.4004,2.0691535,-0.05856897,0.06927839,0.4305847,0.94322705,587757.0,3.784189633918261
SUR,2017,101,6000.0,1.0,6000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25878,21.837502,30.729464,32067.9,190.88037,0.58400655,35.27698,0.11790085,217.62305,2.09501,0.09641802,-0.30818772,0.24374077,0.8869094,593713.0,4.624972813284271
SUR,2018,247,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,26.03988,21.6186,30.510567,32748.75,194.93304,0.5674481,28.372322,-0.100997925,898.47266,2.00065,-0.011194734,-0.71974987,-0.103337005,0.7044491,599513.0,5.5134287461649825
SUR,2019,1470,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,26.340775,21.919495,30.811457,26901.775,160.12962,0.57986426,26.072401,0.19989586,-4948.502,1.9073391,-0.3650052,0.24664935,0.082426704,0.79157037,605768.0,7.293697720601438
SVK,2000,823,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,9.829688,4.6963544,14.998959,2553.7,53.202084,0.8760628,10.418773,0.46929646,-336.25464,-1.822942,-1.0537058,0.32650435,0.99177533,1.0411893,5388720.0,6.714170529909472
SVK,2001,3604,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.635417,3.7947915,13.500522,2914.975,60.72865,0.85678726,11.182861,-0.72497463,25.020508,-2.0922282,-0.88665277,-1.71739,-1.1728871,0.28405112,5378867.0,8.190077049719049
SVK,2002,4940,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,9.422917,4.3875003,14.491146,2981.5999,62.116665,0.83742315,9.604109,0.06252575,91.64526,-1.8918391,-0.98573846,-0.41730583,0.27752858,0.82890946,5376912.0,8.50532301884575
SVK,2003,5046,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.770312,3.3947918,14.171355,2166.4502,45.13438,0.8733949,7.1834598,-0.5900793,-723.5044,-2.1645014,-1.0907986,-1.3733914,-0.97030604,0.22535421,5373374.0,8.526549286340263
SVK,2004,3308,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.569792,3.7916667,13.376042,2994.2002,62.37917,0.8289139,11.216125,-0.7905998,104.245605,-2.0977917,-0.8753166,-1.8429552,-1.2867881,0.2581775,5372280.0,8.104401307921613
SVK,2005,3056,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.218229,3.2234375,13.240105,3116.375,64.92448,0.8351433,9.503606,-1.1421623,226.42041,-2.1954906,-0.8659686,-2.4398923,-1.9208434,0.016339825,5372807.0,8.025189321890835
SVK,2006,2975,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.681771,3.5703125,13.817188,2653.675,55.284897,0.8141706,7.3838634,-0.67862034,-236.27954,-2.1323133,-1.0231335,-1.6027757,-1.0980191,0.25663468,5373054.0,7.998335395952982
SVK,2007,1754,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,9.733854,4.7677083,14.734375,2947.7751,61.411983,0.82148474,7.324468,0.37346268,57.820557,-1.8296137,-1.0717679,0.10412618,0.84924924,1.0284039,5374622.0,7.470224135899966
SVK,2008,1519,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,9.767188,4.879688,14.688541,2841.475,59.1974,0.83289194,7.9476686,0.40679646,-48.479492,-1.8261645,-1.0725573,0.17521676,0.9019991,1.0385721,5379233.0,7.326465613840322
SVK,2009,1611,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,9.411458,4.503646,14.352604,3127.175,65.14948,0.8175211,8.715117,0.0510664,237.22046,-1.8853401,-0.98845464,-0.4604689,0.2684251,0.84352916,5386406.0,7.385230923066573
SVK,2010,1629,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.402083,3.6177084,13.214584,4169.725,86.86927,0.852181,11.711972,-0.9583082,1279.7705,-2.0335357,-0.6806282,-2.2872028,-1.5181911,0.31521973,5391428.0,7.396335293800808
SVK,2011,829,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,9.09948,3.8328125,14.395833,2206.475,45.96823,0.85235745,6.36305,-0.26091194,-683.4795,-2.0776808,-1.1363267,-0.8352357,-0.36227456,0.46016547,5398384.0,6.721425700790643
SVK,2012,2436,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,9.315625,4.109375,14.550522,2459.5,51.239582,0.882384,5.8148346,-0.044766426,-430.4546,-2.0057445,-1.124913,-0.50713015,0.050209377,0.6377735,5407579.0,7.798523053625206
SVK,2013,2552,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,9.239062,4.3802085,14.132293,2945.9,61.372913,0.87515956,8.638622,-0.12132931,55.945312,-1.9540874,-0.9873989,-0.7118117,-0.061606683,0.6840567,5413393.0,7.845024417241484
SVK,2014,2665,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,10.363542,5.3270836,15.432292,3184.35,66.34063,0.824616,7.807286,1.00315,294.3955,-1.640386,-1.0816076,1.1173607,2.017837,1.5006849,5418649.0,7.888334500738654
SVK,2015,2595,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,10.087501,4.9625,15.2526045,2562.825,53.392185,0.85294867,6.2459316,0.72710896,-327.12964,-1.7857805,-1.1736094,0.7552352,1.4720643,1.1980131,5423801.0,7.86172707782398
SVK,2016,2587,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,9.5234375,4.510937,14.567708,3402.375,70.88281,0.87195987,7.731725,0.16304588,512.4204,-1.8466617,-0.96988195,-0.30274397,0.4909908,0.94084084,5430798.0,7.858640655620791
SVK,2017,2471,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,9.378646,4.2312503,14.556251,2977.775,62.036976,0.876607,6.7316475,0.01825428,87.82031,-1.933251,-1.0385634,-0.4793448,0.19881476,0.767188,5439232.0,7.812782818577581
SVK,2018,2478,270.0,1.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.321355,5.101563,15.571876,2681.6501,55.86771,0.8316791,6.1539273,0.96096325,-208.30444,-1.7133026,-1.1843189,1.1241643,1.909367,1.3805269,5446771.0,7.8156105320351905
SVK,2019,2502,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,10.436459,5.1161456,15.790626,2911.125,60.648438,0.84108955,6.5254006,1.076067,21.17041,-1.6610727,-1.1521544,1.2845422,2.1343834,1.4928178,5454147.0,7.8252452914317745
SVN,2000,16366,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,11.673958,6.8385415,16.550001,1610.05,67.08542,0.684375,14.041667,0.48729134,-272.53235,-1.354995,-0.9659016,0.32273555,1.01862,1.1061581,1988925.0,9.703022391505884
SVN,2001,7146,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,10.675,5.8072915,15.571876,1516.675,63.194794,0.6520833,9.298959,-0.5116663,-365.90735,-1.6695228,-1.0189688,-1.3152133,-0.8100261,0.35915706,1992060.0,8.874447967219979
SVN,2002,1850,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,11.344791,6.507292,16.225,1839.3501,76.63959,0.67187506,10.439585,0.15812492,-43.2323,-1.4273983,-0.96001416,-0.27554518,0.43747512,0.9332327,1994530.0,7.523481312573497
SVN,2003,2966,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,10.804168,5.4854164,16.1625,1348.475,56.18646,0.62708324,8.878125,-0.38249874,-534.1074,-1.6700912,-1.0920511,-1.0607605,-0.58401906,0.38719216,1995733.0,7.995306620290822
SVN,2004,1193,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,10.26875,5.5479164,15.023959,1907.1001,79.4625,0.6666668,11.672916,-0.9179163,24.5177,-1.6854751,-0.8223226,-2.0836496,-1.5311077,0.2233036,1997012.0,7.085064293952548
SVN,2005,870,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,9.869792,5.0656247,14.710416,1975.75,82.322914,0.6802082,10.325001,-1.3168745,93.1676,-1.7907436,-0.7972118,-2.7582273,-2.2559738,-0.043668095,2000474.0,6.769641976852503
SVN,2006,4512,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,10.702084,5.6739583,15.761458,1624.025,67.66771,0.6395834,9.94271,-0.4845829,-258.55737,-1.6373667,-0.98154825,-1.2968127,-0.75351506,0.4180761,2006868.0,8.414717399827001
SVN,2007,4389,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,11.46875,6.5802083,16.4125,1823.05,75.96042,0.7020834,9.377082,0.2820835,-59.53235,-1.4100157,-0.9923704,-0.058705494,0.66378325,0.99795705,2018122.0,8.387084506069217
SVN,2008,4421,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,11.366668,6.5395837,16.237501,1795.25,74.802086,0.7145832,11.543751,0.18000126,-87.3324,-1.4256498,-0.9391883,-0.22328384,0.47108608,0.93131614,2021316.0,8.394347361417392
SVN,2009,4449,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,11.204166,6.4010415,16.0375,2032.65,84.69375,0.70000005,11.952084,0.017499924,150.06763,-1.4204342,-0.8555747,-0.5523213,0.19000779,0.90507895,2039669.0,8.400659375160286
SVN,2010,4517,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,10.214583,5.501042,14.963542,2141.35,89.22292,0.65625006,9.929167,-0.9720831,258.7677,-1.6699479,-0.7964676,-2.2280657,-1.6108577,0.25459582,2048583.0,8.415824697027949
SVN,2011,227,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,11.321876,6.1927085,16.488543,1400.775,58.365627,0.6052082,9.288543,0.13520908,-481.80737,-1.5174782,-1.1175282,-0.21817027,0.36881644,0.77407694,2052843.0,5.429345628954441
SVN,2012,267,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,11.394792,6.4854164,16.340626,1818.5751,75.773964,0.71145844,10.301042,0.20812511,-64.007324,-1.4250166,-0.96425575,-0.18036197,0.52620363,0.9496569,2057159.0,5.5909869805108565
SVN,2013,212,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,11.030209,6.352083,15.740624,2048.375,85.34896,0.703125,11.765625,-0.1564579,165.7926,-1.4638093,-0.83942825,-0.84543556,-0.12737787,0.7900954,2059953.0,5.3612921657094255
SVN,2014,317,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,11.890625,7.09375,16.727083,2439.725,101.65521,0.6864583,12.513542,0.7039585,557.1427,-1.1597548,-0.79607403,0.4906674,1.4761814,1.5224054,2061980.0,5.762051382780177
SVN,2015,381,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,11.729167,6.728125,16.770834,1928.15,80.339584,0.6729166,10.8791685,0.5425005,45.567627,-1.3086691,-0.9597752,0.34357437,1.1471938,1.2286874,2063531.0,5.945420608606575
SVN,2016,768,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,11.3125,6.4864583,16.183334,2318.5752,96.6073,0.6520833,12.448959,0.12583351,435.9928,-1.3294806,-0.7882073,-0.447255,0.40969884,1.0889865,2065042.0,6.645090969505644
SVN,2017,880,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,11.335416,6.296875,16.411459,2032.125,84.671875,0.67916656,12.428126,0.14874935,149.5426,-1.381366,-0.8619806,-0.33596364,0.43031916,0.99942917,2066388.0,6.78105762593618
SVN,2018,996,336.0,2.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.121875,7.117708,17.161459,1940.35,80.847916,0.67812514,10.410417,0.9352083,57.76758,-1.2084513,-0.99959135,0.9949116,1.8681979,1.5001624,2073894.0,6.904750769961838
SVN,2019,1059,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,12.004167,6.948958,17.098959,2111.2751,87.969795,0.7041668,11.651042,0.8175001,228.69275,-1.201314,-0.9101564,0.7624631,1.6615021,1.4769765,2088385.0,6.966024187106113
SWE,2000,168006,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,3.7593098,-0.16064095,7.6975694,78381.5,68.0395,3.499335,23.315847,0.5825515,13956.207,-3.1421247,0.3507248,-0.08612402,2.015548,0.6529377,8872109.0,12.03176092418403
SWE,2001,164080,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,2.4368489,-1.7707971,6.6536603,69739.33,60.537613,3.6626565,18.575737,-0.7399094,5314.035,-3.5822473,0.25205272,-1.7583503,-0.9435249,-0.10017302,8895960.0,12.008115487315695
SWE,2002,175447,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,3.0212166,-1.4389828,7.4913707,59631.035,51.76305,3.685645,20.553566,-0.15554166,-4794.258,-3.4555445,0.084693946,-0.20937371,-0.5038269,0.5847498,8924958.0,12.07509798168734
SWE,2003,147398,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,2.9870298,-1.4717737,7.4561706,58662.137,50.921993,3.3513553,21.314573,-0.1897285,-5763.1562,-3.4213247,0.013170643,-0.267288,-0.61429083,0.67103,8958229.0,11.900898474453845
SWE,2004,101389,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,3.073336,-1.3245152,7.481829,62793.094,54.507893,3.308141,18.107038,-0.1034224,-1632.1992,-3.403935,-0.008126704,-0.3620321,-0.19325718,0.60692066,8993531.0,11.526729745946625
SWE,2005,95858,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,3.3598378,-1.0535517,7.7853303,63778.484,55.36327,3.280348,19.663954,0.18307948,-646.8086,-3.3091588,0.012036209,0.05184485,0.39160696,0.7948584,9029572.0,11.470633640779385
SWE,2006,102850,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,3.586994,-0.8175637,8.0044775,62569.77,54.314037,3.5109453,22.816305,0.41023564,-1855.5234,-3.2560909,0.09575981,0.5320876,0.71886444,0.95270455,9080505.0,11.54103661793126
SWE,2007,108312,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,3.4380572,-0.8674695,7.7567134,66795.34,57.98207,3.542822,20.294088,0.2612989,2370.0508,-3.3030732,0.12878391,0.05212178,0.7106729,0.7110099,9148092.0,11.592780462719666
SWE,2008,107330,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,3.644879,-0.5546512,7.859375,66744.82,57.938206,3.6018534,16.89731,0.4681208,2319.5273,-3.2831354,0.047594815,0.41197887,1.0894237,0.8204218,9219637.0,11.583672796491703
SWE,2009,108036,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,2.9145977,-1.3623194,7.2015414,64434.45,55.932682,3.413084,19.440805,-0.26216054,9.15625,-3.4401207,0.086643636,-0.70453835,-0.38844448,0.4387527,9298515.0,11.590229040027507
SWE,2010,110570,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,1.1071181,-3.297432,5.5175567,63391.543,55.027378,3.4747324,18.040806,-2.0696402,-1033.75,-3.937519,0.20693754,-3.6369293,-3.7657962,-0.8091202,9378126.0,11.613413127540047
SWE,2011,115053,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,3.7949219,-0.56824374,8.173879,66345.31,57.59142,3.2017145,21.267408,0.6181636,1920.0195,-3.1623597,0.03513963,0.61392134,1.3488688,1.0555264,9449213.0,11.653156862351532
SWE,2012,125295,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,2.3940756,-1.8247976,6.624443,70165.78,60.907803,3.5938423,18.738132,-0.78268266,5740.4883,-3.582153,0.2507345,-1.8651007,-0.9929577,-0.124530755,9519374.0,11.738434216990719
SWE,2013,162327,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,3.2104816,-1.4038916,7.8363647,58991.168,51.20761,3.239135,20.353682,0.033723354,-5434.125,-3.3571951,-0.04824843,0.069499016,-0.17861854,0.8335661,9600379.0,11.99737425864746
SWE,2014,226112,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0286317,-0.10853609,8.18209,60750.06,52.734425,3.592018,19.657171,0.8518734,-3675.2344,-3.1804743,-0.023691762,1.3847756,1.4171064,1.2722903,9696110.0,12.328790153296074
SWE,2015,357595,100.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7604096,-0.36191383,7.900065,67083.055,58.231815,3.3522222,20.995092,0.5836513,2657.7617,-3.186922,0.079074934,0.5378246,1.3260057,0.9785413,9799186.0,12.787159136536609
SWE,2016,349234,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,3.3298972,-0.76932144,7.4412327,59601.37,51.7373,3.3286486,17.187258,0.15313888,-4823.922,-3.3559785,-0.09742122,0.247809,0.079817265,0.86604416,9923085.0,12.763500327020058
SWE,2017,327643,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,3.0168257,-0.99476266,7.0394673,67876.72,58.92076,3.4832277,22.27485,-0.15993261,3451.4258,-3.3833928,0.21490501,-0.7243632,0.005560689,0.42255506,10057698.0,12.699682932076563
SWE,2018,317921,126.0,3.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.4524956,-0.95358104,7.8697915,54714.527,47.49525,3.5826166,18.271996,0.2757373,-9710.766,-3.3666358,-0.10742186,0.7722679,-0.010799773,1.0274049,10175214.0,12.669561348656647
SWE,2019,335522,47.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2182004,-0.9369936,7.386213,66056.336,57.340565,3.851986,20.636003,0.041442156,1631.043,-3.3967183,0.2138144,-0.22206782,0.24917756,0.51180655,10278887.0,12.723445787440552
SWZ,2000,690,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,19.964584,14.59375,25.377083,1546.925,128.91042,0.0,0.0,-1.0271873,703.8414,0.3402534,-1.0984427,-2.2335274,-1.71816,-0.14426878,1041414.0,6.53813982376767
SWZ,2001,1050,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,20.44375,14.660417,26.285418,892.67505,74.38959,0.0,0.0,-0.5480213,49.59137,0.22479834,-1.4845061,-1.1617222,-0.8919904,-0.27959815,1051064.0,6.957497370876951
SWZ,2002,1020,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,20.55625,14.318751,26.85,639.025,53.252087,0.0,0.0,-0.43552208,-204.05865,0.15778293,-1.6289504,-0.8656573,-0.70624906,-0.38761717,1059441.0,6.928537818164665
SWZ,2003,1011,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,20.93125,14.460418,27.447916,749.125,62.427082,0.0,0.0,-0.06052208,-93.95868,0.2934055,-1.6042552,-0.2862036,-0.01063669,-0.054669656,1066700.0,6.919683849847411
SWZ,2004,1008,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,20.979166,14.931251,27.06875,881.7,73.475,0.0,0.0,-0.012605667,38.616333,0.35768497,-1.5371747,-0.26519907,0.088057816,0.07905016,1073159.0,6.9167150203536085
SWZ,2005,1019,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,21.316668,15.20625,27.477083,725.125,60.427082,0.0,0.0,0.32489586,-117.95868,0.38896063,-1.6486158,0.36148024,0.6941308,0.20130406,1079022.0,6.927557906278317
SWZ,2006,1008,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,20.627085,14.870834,26.425001,870.60004,72.55,0.0,0.0,-0.36468697,27.516357,0.26401728,-1.5116072,-0.8483081,-0.5576817,-0.16720149,1084436.0,6.9167150203536085
SWZ,2007,1040,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,20.8875,14.65625,27.158333,727.95,60.662502,0.0,0.0,-0.104270935,-115.13367,0.27596873,-1.6106273,-0.35225585,-0.09218777,-0.095377,1090705.0,6.947937068614969
SWZ,2008,1215,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,21.010416,14.897918,27.172918,816.22504,68.01875,0.0,0.0,0.018644333,-26.858643,0.34194407,-1.5745173,-0.18539555,0.14008202,0.053312603,1098091.0,7.103322062526113
SWZ,2009,1360,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,20.864584,14.76875,27.00625,880.35004,73.3625,0.0,0.0,-0.12718773,37.266357,0.32702065,-1.5282512,-0.45463684,-0.122084536,-0.002150548,1105153.0,7.215975002651466
SWZ,2010,757,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,21.102083,14.995833,27.254166,718.325,59.860416,0.0,0.0,0.11031151,-124.75867,0.33009905,-1.6336881,0.007493957,0.30039153,0.048296966,1111650.0,6.630683385642372
SWZ,2011,757,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,20.604166,14.341667,26.90625,817.2,68.1,0.0,0.0,-0.38760567,-25.883667,0.23402302,-1.5395814,-0.86002415,-0.6044189,-0.22932336,1117833.0,6.630683385642372
SWZ,2012,914,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,21.041666,14.510417,27.61875,970.4,80.86667,0.0,0.0,0.049894333,127.316345,0.4023699,-1.4979213,-0.19398962,0.20901588,0.17590511,1123863.0,6.818924065275521
SWZ,2013,1032,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,20.910418,14.5,27.372917,773.30005,64.44167,0.0,0.0,-0.08135414,-69.78363,0.29764947,-1.5896013,-0.33126998,-0.046867143,-0.05127743,1129990.0,6.940222469119639
SWZ,2014,782,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,21.014584,14.789584,27.2875,833.025,69.418755,0.0,0.0,0.02281189,-10.058655,0.34804812,-1.5664815,-0.1845302,0.14892311,0.06608293,1136299.0,6.663132695990803
SWZ,2015,957,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,21.560417,15.166667,28.008333,752.525,62.71042,0.0,0.0,0.5686455,-90.558655,0.46051994,-1.6563227,0.75774336,1.1426294,0.38404816,1142813.0,6.86484777797086
SWZ,2016,1102,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,21.595833,15.08125,28.154167,841.47504,70.12292,0.0,0.0,0.6040611,-1.6086426,0.5005209,-1.6130965,0.78053826,1.2144182,0.46919823,1149507.0,7.005789019253503
SWZ,2017,1334,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,21.097918,14.993751,27.24375,888.725,74.06042,0.0,0.0,0.10614586,45.641296,0.39084044,-1.5439147,-0.07024124,0.30615926,0.16514751,1158195.0,7.19668657083435
SWZ,2018,1613,111.0,8.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,21.449999,15.20625,27.739584,768.725,64.06042,0.0,0.0,0.45822716,-74.3587,0.43833628,-1.63769,0.566072,0.9417524,0.3219415,1168929.0,7.3864708488298945
SWZ,2019,1903,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,21.877083,15.539584,28.262499,768.275,64.02292,0.0,0.0,0.8853111,-74.808655,0.5492847,-1.6750156,1.2770238,1.7242347,0.615375,1179874.0,7.55171221535131
SYR,2000,6099,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,18.2425,11.232812,25.299791,5770.5254,24.043854,1.5977424,14.627785,-0.4375267,9.946777,-0.4921763,-1.06357,-0.58596647,-0.7702024,-0.76683307,16637888.0,8.716044050161402
SYR,2001,3946,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,18.975105,12.079479,25.91948,6523.225,27.180105,1.5920838,15.171464,0.29507828,762.6465,-0.28051403,-1.0875309,0.5757424,0.61899453,-0.251715,17051338.0,8.280711075662847
SYR,2002,3403,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,18.29948,11.370522,25.278229,5967.575,24.864897,1.5479702,13.699107,-0.38054657,206.99658,-0.47445253,-1.0930754,-0.51293975,-0.6499473,-0.7203849,17468332.0,8.132706489693264
